STRUCTURE,STRUCTURE_ID,freq: Fréquence (relative au temps),unit: Unité de mesure,geo: Entité géopolitique (déclarante),TIME_PERIOD: Temps,OBS_VALUE: Valeur observée,OBS_FLAG: Valeur observée V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE004: Lääne-Eesti,2018,13.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE004: Lääne-Eesti,2019,13.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE004: Lääne-Eesti,2020,13.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE004: Lääne-Eesti,2021,13.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE004: Lääne-Eesti,2022,13.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE004: Lääne-Eesti,2023,13.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE004: Lääne-Eesti,2024,13.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE006: Kesk-Eesti (NUTS 2016),2015,13.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE006: Kesk-Eesti (NUTS 2016),2016,13.7,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE006: Kesk-Eesti (NUTS 2016),2017,13.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE006: Kesk-Eesti (NUTS 2016),2018,13.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE006: Kesk-Eesti (NUTS 2016),2019,13.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE006: Kesk-Eesti (NUTS 2016),2020,13.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE007: Kirde-Eesti (NUTS 2016),2015,43.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE007: Kirde-Eesti (NUTS 2016),2016,43.2,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE007: Kirde-Eesti (NUTS 2016),2017,41.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE007: Kirde-Eesti (NUTS 2016),2018,41.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE007: Kirde-Eesti (NUTS 2016),2019,40.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE007: Kirde-Eesti (NUTS 2016),2020,40.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE008: Lõuna-Eesti,2015,20.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE008: Lõuna-Eesti,2016,20.3,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE008: Lõuna-Eesti,2017,20.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE008: Lõuna-Eesti,2018,20.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE008: Lõuna-Eesti,2019,20.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE008: Lõuna-Eesti,2020,20.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE008: Lõuna-Eesti,2021,20.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE008: Lõuna-Eesti,2022,20.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE008: Lõuna-Eesti,2023,20.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EE008: Lõuna-Eesti,2024,20.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EFTA: Association Européenne de Libre Echange (AELE),2015,31.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EFTA: Association Européenne de Libre Echange (AELE),2016,31.1,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EFTA: Association Européenne de Libre Echange (AELE),2017,31.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EFTA: Association Européenne de Libre Echange (AELE),2018,31.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EFTA: Association Européenne de Libre Echange (AELE),2019,31.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EFTA: Association Européenne de Libre Echange (AELE),2022,29.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EFTA: Association Européenne de Libre Echange (AELE),2023,29.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EFTA: Association Européenne de Libre Echange (AELE),2024,29.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL: Grèce,2015,82.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL: Grèce,2016,82.4,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL: Grèce,2017,82.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL: Grèce,2018,82.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL: Grèce,2019,82.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL: Grèce,2020,82.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL: Grèce,2021,82.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL: Grèce,2022,80.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL: Grèce,2023,80.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL: Grèce,2024,79.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL3: Attiki,2015,999.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL3: Attiki,2016,992.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL3: Attiki,2017,989.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL3: Attiki,2018,989.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL3: Attiki,2019,987.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL3: Attiki,2020,987.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL3: Attiki,2021,986.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL3: Attiki,2022,1003.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL3: Attiki,2023,1000.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL3: Attiki,2024,994.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL30: Attiki,2015,999.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL30: Attiki,2016,992.5,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL30: Attiki,2017,989.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL30: Attiki,2018,989.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL30: Attiki,2019,987.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL30: Attiki,2020,987.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL30: Attiki,2021,986.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL30: Attiki,2022,1003.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL30: Attiki,2023,1000.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL30: Attiki,2024,994.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL301: Voreios Tomeas Athinon,2015,4280.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL301: Voreios Tomeas Athinon,2016,4240.4,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL301: Voreios Tomeas Athinon,2017,4202.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL301: Voreios Tomeas Athinon,2018,4319.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL301: Voreios Tomeas Athinon,2019,4285.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL301: Voreios Tomeas Athinon,2020,4285.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL301: Voreios Tomeas Athinon,2021,4251.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL301: Voreios Tomeas Athinon,2022,4476.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL301: Voreios Tomeas Athinon,2023,4464.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL301: Voreios Tomeas Athinon,2024,4430.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL302: Dytikos Tomeas Athinon,2015,7206.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL302: Dytikos Tomeas Athinon,2016,7195.2,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL302: Dytikos Tomeas Athinon,2017,7226.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL302: Dytikos Tomeas Athinon,2018,7113.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL302: Dytikos Tomeas Athinon,2019,7122.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL302: Dytikos Tomeas Athinon,2020,7122.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL302: Dytikos Tomeas Athinon,2021,7152.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL302: Dytikos Tomeas Athinon,2022,6995.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL302: Dytikos Tomeas Athinon,2023,6925.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL302: Dytikos Tomeas Athinon,2024,6832.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL303: Kentrikos Tomeas Athinon,2015,10932.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL303: Kentrikos Tomeas Athinon,2016,10718.9,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL303: Kentrikos Tomeas Athinon,2017,10596.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL303: Kentrikos Tomeas Athinon,2018,10436.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL303: Kentrikos Tomeas Athinon,2019,10446.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL303: Kentrikos Tomeas Athinon,2020,10446.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL303: Kentrikos Tomeas Athinon,2021,10430.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL303: Kentrikos Tomeas Athinon,2022,11332.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL303: Kentrikos Tomeas Athinon,2023,11265.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL303: Kentrikos Tomeas Athinon,2024,11142.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL304: Notios Tomeas Athinon,2015,7712.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL304: Notios Tomeas Athinon,2016,7690.9,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL304: Notios Tomeas Athinon,2017,7674.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL304: Notios Tomeas Athinon,2018,7497.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL304: Notios Tomeas Athinon,2019,7436.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL304: Notios Tomeas Athinon,2020,7436.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL304: Notios Tomeas Athinon,2021,7378.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL304: Notios Tomeas Athinon,2022,7530.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL304: Notios Tomeas Athinon,2023,7484.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL304: Notios Tomeas Athinon,2024,7410.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL305: Anatoliki Attiki,2015,364.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL305: Anatoliki Attiki,2016,368.7,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL305: Anatoliki Attiki,2017,372.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL305: Anatoliki Attiki,2018,374.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL305: Anatoliki Attiki,2019,376.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL305: Anatoliki Attiki,2020,376.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL305: Anatoliki Attiki,2021,380.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL305: Anatoliki Attiki,2022,344.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL305: Anatoliki Attiki,2023,348.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL305: Anatoliki Attiki,2024,353.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL306: Dytiki Attiki,2015,175.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL306: Dytiki Attiki,2016,176.9,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL306: Dytiki Attiki,2017,178.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL306: Dytiki Attiki,2018,179.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL306: Dytiki Attiki,2019,180.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL306: Dytiki Attiki,2020,180.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL306: Dytiki Attiki,2021,184.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL306: Dytiki Attiki,2022,164.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL306: Dytiki Attiki,2023,164.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL306: Dytiki Attiki,2024,164.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL307: Peiraias, Nisoi",2015,553.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL307: Peiraias, Nisoi",2016,546.8,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL307: Peiraias, Nisoi",2017,541.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL307: Peiraias, Nisoi",2018,543.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL307: Peiraias, Nisoi",2019,538.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL307: Peiraias, Nisoi",2020,538.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL307: Peiraias, Nisoi",2021,532.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL307: Peiraias, Nisoi",2022,563.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL307: Peiraias, Nisoi",2023,562.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL307: Peiraias, Nisoi",2024,560.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL4: Nisia Aigaiou, Kriti",2015,66.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL4: Nisia Aigaiou, Kriti",2016,67.0,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL4: Nisia Aigaiou, Kriti",2017,67.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL4: Nisia Aigaiou, Kriti",2018,68.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL4: Nisia Aigaiou, Kriti",2019,69.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL4: Nisia Aigaiou, Kriti",2020,69.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL4: Nisia Aigaiou, Kriti",2021,70.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL4: Nisia Aigaiou, Kriti",2022,66.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL4: Nisia Aigaiou, Kriti",2023,66.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,"EL4: Nisia Aigaiou, Kriti",2024,66.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL41: Voreio Aigaio,2015,51.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL41: Voreio Aigaio,2016,52.4,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,EL41: Voreio Aigaio,2017,54.3,,
